LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,datetime,label,label_id,extracted_ip
618,Jul,1,04:11:35,combo,su(pam_unix),21530,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),2005-07-01 04:11:35,NORMAL,0,
800,Jul,4,19:15:52,combo,sshd(pam_unix),3388,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-04 19:15:52,BRUTE_FORCE,1,220.117.241.87
38,Jun,15,12:12:34,combo,sshd(pam_unix),23412,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2005-06-15 12:12:34,BRUTE_FORCE,1,218.188.2.4
1110,Jul,10,07:24:34,combo,ftpd,29739,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-10 07:24:34,SUSPICIOUS,2,82.83.227.67
360,Jun,25,19:25:30,combo,ftpd,32326,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-25 19:25:30,SUSPICIOUS,2,211.167.68.59
304,Jun,24,18:55:11,combo,ftpd,28563,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-24 18:55:11,SUSPICIOUS,2,218.69.108.57
1661,Jul,22,04:15:14,combo,su(pam_unix),11756,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),2005-07-22 04:15:14,NORMAL,0,
1614,Jul,20,23:37:40,combo,sshd(pam_unix),3307,check pass; user unknown,E27,check pass; user unknown,2005-07-20 23:37:40,BRUTE_FORCE,1,
1570,Jul,18,04:03:24,combo,su(pam_unix),26046,session closed for user cyrus,E101,session closed for user <*>,2005-07-18 04:03:24,NORMAL,0,
1043,Jul,9,22:53:22,combo,ftpd,24071,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-09 22:53:22,SUSPICIOUS,2,206.196.21.129
1589,Jul,18,23:01:27,combo,sshd(pam_unix),28987,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2005-07-18 23:01:27,BRUTE_FORCE,1,
223,Jun,22,04:05:59,combo,su(pam_unix),16663,session closed for user cyrus,E101,session closed for user <*>,2005-06-22 04:05:59,NORMAL,0,
307,Jun,24,18:55:11,combo,ftpd,28567,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-24 18:55:11,SUSPICIOUS,2,218.69.108.57
716,Jul,3,04:14:00,combo,su(pam_unix),28416,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),2005-07-03 04:14:00,NORMAL,0,
1919,Jul,27,14:41:57,combo,kernel,0,126MB LOWMEM available.,E3,<*> LOWMEM available.,2005-07-27 14:41:57,NORMAL,0,
1299,Jul,15,01:03:49,combo,sshd(pam_unix),12643,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-15 01:03:49,BRUTE_FORCE,1,
1504,Jul,17,21:23:20,combo,ftpd,25029,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 21:23:20,SUSPICIOUS,2,82.68.222.194
471,Jun,29,10:48:08,combo,ftpd,15553,connection from 208.62.55.75 () at Wed Jun 29 10:48:08 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-29 10:48:08,SUSPICIOUS,2,208.62.55.75
653,Jul,1,09:14:43,combo,sshd(pam_unix),22104,session closed for user test,E101,session closed for user <*>,2005-07-01 09:14:43,NORMAL,0,
93,Jun,17,20:34:57,combo,sshd(pam_unix),30631,session closed for user test,E101,session closed for user <*>,2005-06-17 20:34:57,NORMAL,0,
831,Jul,5,13:52:21,combo,ftpd,6588,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-05 13:52:21,SUSPICIOUS,2,211.72.2.106
1944,Jul,27,14:41:58,combo,kernel,0,Security Scaffold v1.0.0 initialized,E96,Security Scaffold v<*>.<*>.<*> initialized,2005-07-27 14:41:58,NORMAL,0,
1875,Jul,26,05:47:51,combo,ftpd,28704,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-26 05:47:51,SUSPICIOUS,2,172.181.208.156
1086,Jul,10,04:04:46,combo,syslogd 1.4.1,0,restart.,E90,restart.,2005-07-10 04:04:46,NORMAL,0,
1004,Jul,9,12:59:44,combo,ftpd,23216,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-09 12:59:44,SUSPICIOUS,2,81.171.220.226
1685,Jul,22,09:27:24,combo,ftpd,12299,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-22 09:27:24,SUSPICIOUS,2,211.42.188.206
659,Jul,1,10:56:41,combo,sshd(pam_unix),22272,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-01 10:56:41,BRUTE_FORCE,1,195.129.24.210
1693,Jul,22,19:29:09,combo,ftpd,13141,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-22 19:29:09,SUSPICIOUS,2,67.95.49.172
1783,Jul,25,04:03:59,combo,su(pam_unix),24312,session closed for user cyrus,E101,session closed for user <*>,2005-07-25 04:03:59,NORMAL,0,
1364,Jul,17,04:08:23,combo,syslogd 1.4.1,0,restart.,E90,restart.,2005-07-17 04:08:23,NORMAL,0,
373,Jun,26,04:04:24,combo,cups,0,cupsd startup succeeded,E38,cupsd startup succeeded,2005-06-26 04:04:24,NORMAL,0,
1757,Jul,24,04:33:58,combo,su(pam_unix),21805,session closed for user news,E101,session closed for user <*>,2005-07-24 04:33:58,NORMAL,0,
558,Jun,30,20:53:06,combo,klogind,19266,Kerberos authentication failed,E61,Kerberos authentication failed,2005-06-30 20:53:06,SUSPICIOUS,2,
392,Jun,28,04:09:01,combo,su(pam_unix),11106,session closed for user news,E101,session closed for user <*>,2005-06-28 04:09:01,NORMAL,0,
958,Jul,9,04:04:24,combo,su(pam_unix),21991,session closed for user cyrus,E101,session closed for user <*>,2005-07-09 04:04:24,NORMAL,0,
1279,Jul,13,17:22:29,combo,sshd(pam_unix),8117,session closed for user test,E101,session closed for user <*>,2005-07-13 17:22:29,NORMAL,0,
1132,Jul,10,13:17:22,combo,ftpd,30297,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-10 13:17:22,SUSPICIOUS,2,220.94.205.45
740,Jul,3,10:05:25,combo,ftpd,32049,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-03 10:05:25,SUSPICIOUS,2,203.101.45.59
1743,Jul,24,02:38:22,combo,ftpd,16776,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-24 02:38:22,SUSPICIOUS,2,84.102.20.2
1230,Jul,11,03:46:15,combo,sshd(pam_unix),31854,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-11 03:46:15,BRUTE_FORCE,1,82.77.200.128
1473,Jul,17,14:03:00,combo,ftpd,24373,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:00 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 14:03:00,SUSPICIOUS,2,207.30.238.8
1369,Jul,17,06:13:37,combo,ftpd,23575,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 06:13:37,SUSPICIOUS,2,83.116.207.11
124,Jun,18,02:08:10,combo,ftpd,31275,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-18 02:08:10,SUSPICIOUS,2,82.252.162.81
15,Jun,15,04:06:19,combo,su(pam_unix),21416,session closed for user cyrus,E101,session closed for user <*>,2005-06-15 04:06:19,NORMAL,0,
854,Jul,6,04:08:43,combo,su(pam_unix),8565,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),2005-07-06 04:08:43,NORMAL,0,
1431,Jul,17,10:45:07,combo,sshd(pam_unix),24033,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61-220-159-99.hinet-ip.hinet.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-17 10:45:07,BRUTE_FORCE,1,
1011,Jul,9,12:59:44,combo,ftpd,23209,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-09 12:59:44,SUSPICIOUS,2,81.171.220.226
1015,Jul,9,12:59:44,combo,ftpd,23213,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-09 12:59:44,SUSPICIOUS,2,81.171.220.226
1313,Jul,15,23:42:43,combo,ftpd,15336,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-15 23:42:43,SUSPICIOUS,2,211.107.232.1
1358,Jul,17,04:06:32,combo,ftpd,19675,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 04:06:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 04:06:32,SUSPICIOUS,2,83.116.207.11
327,Jun,25,04:41:51,combo,sshd(pam_unix),31025,check pass; user unknown,E27,check pass; user unknown,2005-06-25 04:41:51,BRUTE_FORCE,1,
598,Jun,30,22:16:32,combo,sshd(pam_unix),19435,session closed for user test,E101,session closed for user <*>,2005-06-30 22:16:32,NORMAL,0,
388,Jun,28,04:03:15,combo,su(pam_unix),10735,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),2005-06-28 04:03:15,NORMAL,0,
660,Jul,1,10:56:41,combo,sshd(pam_unix),22269,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-01 10:56:41,BRUTE_FORCE,1,195.129.24.210
1094,Jul,10,07:24:24,combo,ftpd,29720,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-10 07:24:24,SUSPICIOUS,2,82.83.227.67
1302,Jul,15,01:03:50,combo,sshd(pam_unix),12640,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-15 01:03:50,BRUTE_FORCE,1,
1949,Jul,27,14:41:58,combo,kernel,0,selinux_register_security:  Registering secondary module capability,E100,selinux_register_security:  Registering secondary module capability,2005-07-27 14:41:58,NORMAL,0,
1474,Jul,17,14:03:00,combo,ftpd,24374,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:00 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 14:03:00,SUSPICIOUS,2,207.30.238.8
1113,Jul,10,13:17:22,combo,ftpd,30278,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-10 13:17:22,SUSPICIOUS,2,220.94.205.45
1079,Jul,10,03:55:15,combo,ftpd,24532,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-10 03:55:15,SUSPICIOUS,2,217.187.83.139
987,Jul,9,12:16:49,combo,ftpd,23142,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-09 12:16:49,SUSPICIOUS,2,211.167.68.59
1746,Jul,24,02:38:22,combo,ftpd,16793,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-24 02:38:22,SUSPICIOUS,2,84.102.20.2
1386,Jul,17,06:13:38,combo,ftpd,23569,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:38 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 06:13:38,SUSPICIOUS,2,83.116.207.11
656,Jul,1,09:14:44,combo,sshd(pam_unix),22112,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),2005-07-01 09:14:44,NORMAL,0,
1802,Jul,25,06:39:18,combo,ftpd,24958,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-25 06:39:18,SUSPICIOUS,2,206.47.209.10
756,Jul,3,23:16:09,combo,ftpd,773,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-03 23:16:09,SUSPICIOUS,2,62.99.164.82
59,Jun,15,14:53:36,combo,sshd(pam_unix),23678,check pass; user unknown,E27,check pass; user unknown,2005-06-15 14:53:36,BRUTE_FORCE,1,
825,Jul,5,13:52:21,combo,ftpd,6580,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-05 13:52:21,SUSPICIOUS,2,211.72.2.106
691,Jul,2,04:15:33,combo,sshd(pam_unix),24588,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2005-07-02 04:15:33,BRUTE_FORCE,1,
1258,Jul,12,04:09:50,combo,su(pam_unix),3833,session closed for user news,E101,session closed for user <*>,2005-07-12 04:09:50,NORMAL,0,
452,Jun,29,10:08:19,combo,sshd(pam_unix),15479,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-06-29 10:08:19,BRUTE_FORCE,1,
1850,Jul,25,23:24:09,combo,ftpd,26485,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-25 23:24:09,SUSPICIOUS,2,217.187.83.50
1622,Jul,20,23:37:46,combo,sshd(pam_unix),3312,check pass; user unknown,E27,check pass; user unknown,2005-07-20 23:37:46,BRUTE_FORCE,1,
1076,Jul,10,03:55:15,combo,ftpd,24529,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-10 03:55:15,SUSPICIOUS,2,217.187.83.139
1873,Jul,26,05:47:42,combo,ftpd,28692,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-26 05:47:42,SUSPICIOUS,2,172.181.208.156
763,Jul,3,23:16:09,combo,ftpd,778,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-03 23:16:09,SUSPICIOUS,2,62.99.164.82
1138,Jul,10,16:01:45,combo,sshd(pam_unix),30534,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-10 16:01:45,BRUTE_FORCE,1,150.183.249.110
277,Jun,23,01:41:30,combo,sshd(pam_unix),18981,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,2005-06-23 01:41:30,BRUTE_FORCE,1,209.152.168.249
626,Jul,1,05:02:27,combo,sshd(pam_unix),21693,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),2005-07-01 05:02:27,NORMAL,0,
1828,Jul,25,23:23:13,combo,xinetd,26482,warning: can't get client address: Connection reset by peer,E116,warning: can't get client address: Connection reset by peer,2005-07-25 23:23:13,SUSPICIOUS,2,
909,Jul,7,14:18:55,combo,sshd(pam_unix),13317,check pass; user unknown,E27,check pass; user unknown,2005-07-07 14:18:55,BRUTE_FORCE,1,
141,Jun,18,04:12:43,combo,su(pam_unix),32164,session closed for user news,E101,session closed for user <*>,2005-06-18 04:12:43,NORMAL,0,
1029,Jul,9,19:34:07,combo,sshd(pam_unix),23786,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-09 19:34:07,BRUTE_FORCE,1,
465,Jun,29,10:48:01,combo,ftpd,15545,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-29 10:48:01,SUSPICIOUS,2,208.62.55.75
786,Jul,4,12:52:44,combo,ftpd,2824,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-04 12:52:44,SUSPICIOUS,2,63.197.98.106
1680,Jul,22,09:27:24,combo,ftpd,12289,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-22 09:27:24,SUSPICIOUS,2,211.42.188.206
737,Jul,3,10:05:25,combo,ftpd,32055,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-03 10:05:25,SUSPICIOUS,2,203.101.45.59
582,Jun,30,20:53:06,combo,klogind,19283,Kerberos authentication failed,E61,Kerberos authentication failed,2005-06-30 20:53:06,SUSPICIOUS,2,
912,Jul,7,14:18:57,combo,sshd(pam_unix),13321,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2005-07-07 14:18:57,BRUTE_FORCE,1,
1747,Jul,24,02:38:22,combo,ftpd,16794,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-24 02:38:22,SUSPICIOUS,2,84.102.20.2
936,Jul,7,23:09:45,combo,ftpd,14110,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-07 23:09:45,SUSPICIOUS,2,221.4.102.93
1352,Jul,16,08:14:07,combo,ftpd,17685,connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-16 08:14:07,SUSPICIOUS,2,212.65.68.82
1811,Jul,25,12:18:50,combo,named,2306,notify question section contains no SOA,E75,notify question section contains no SOA,2005-07-25 12:18:50,NORMAL,0,
1205,Jul,10,16:03:05,combo,sshd(pam_unix),30666,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-10 16:03:05,BRUTE_FORCE,1,150.183.249.110
1646,Jul,21,09:04:41,combo,ftpd,5031,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-21 09:04:41,SUSPICIOUS,2,216.12.111.241
519,Jun,30,12:48:41,combo,sshd(pam_unix),18545,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2005-06-30 12:48:41,BRUTE_FORCE,1,
1210,Jul,10,16:03:13,combo,sshd(pam_unix),30678,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-10 16:03:13,BRUTE_FORCE,1,150.183.249.110
824,Jul,5,13:52:21,combo,ftpd,6582,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-05 13:52:21,SUSPICIOUS,2,211.72.2.106
1653,Jul,21,09:04:41,combo,ftpd,5034,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-21 09:04:41,SUSPICIOUS,2,216.12.111.241
518,Jun,30,12:48:41,combo,sshd(pam_unix),18545,check pass; user unknown,E27,check pass; user unknown,2005-06-30 12:48:41,BRUTE_FORCE,1,
1691,Jul,22,19:29:09,combo,ftpd,13151,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-22 19:29:09,SUSPICIOUS,2,67.95.49.172
1405,Jul,17,08:06:12,combo,ftpd,23785,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-17 08:06:12,SUSPICIOUS,2,218.146.61.230
456,Jun,29,10:08:19,combo,sshd(pam_unix),15488,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-06-29 10:08:19,BRUTE_FORCE,1,
757,Jul,3,23:16:09,combo,ftpd,760,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-03 23:16:09,SUSPICIOUS,2,62.99.164.82
681,Jul,2,01:41:33,combo,sshd(pam_unix),23547,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),2005-07-02 01:41:33,NORMAL,0,
1623,Jul,20,23:37:46,combo,sshd(pam_unix),3312,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2005-07-20 23:37:46,BRUTE_FORCE,1,218.55.234.102
1719,Jul,23,20:04:41,combo,sshd(pam_unix),16162,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-23 20:04:41,BRUTE_FORCE,1,211.9.58.217
1329,Jul,15,23:42:44,combo,ftpd,15342,connection from 211.107.232.1 () at Fri Jul 15 23:42:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-15 23:42:44,SUSPICIOUS,2,211.107.232.1
1129,Jul,10,13:17:22,combo,ftpd,30285,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-10 13:17:22,SUSPICIOUS,2,220.94.205.45
1837,Jul,25,23:24:09,combo,ftpd,26474,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-25 23:24:09,SUSPICIOUS,2,217.187.83.50
513,Jun,30,12:48:41,combo,sshd(pam_unix),18550,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2005-06-30 12:48:41,BRUTE_FORCE,1,
1631,Jul,21,04:16:55,combo,su(pam_unix),4540,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),2005-07-21 04:16:55,NORMAL,0,
1291,Jul,14,15:01:03,combo,sshd(pam_unix),11725,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-14 15:01:03,BRUTE_FORCE,1,
1705,Jul,22,19:29:09,combo,ftpd,13159,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-22 19:29:09,SUSPICIOUS,2,67.95.49.172
1031,Jul,9,19:34:09,combo,sshd(pam_unix),23790,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2005-07-09 19:34:09,BRUTE_FORCE,1,
758,Jul,3,23:16:09,combo,ftpd,774,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-07-03 23:16:09,SUSPICIOUS,2,62.99.164.82
134,Jun,18,02:08:12,combo,ftpd,31285,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-18 02:08:12,SUSPICIOUS,2,82.252.162.81
819,Jul,5,13:36:36,combo,sshd(pam_unix),6558,check pass; user unknown,E27,check pass; user unknown,2005-07-05 13:36:36,BRUTE_FORCE,1,
269,Jun,22,13:16:32,combo,ftpd,17894,connection from 210.245.165.136 () at Wed Jun 22 13:16:32 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2005-06-22 13:16:32,SUSPICIOUS,2,210.245.165.136
696,Jul,2,04:15:43,combo,sshd(pam_unix),24573,check pass; user unknown,E27,check pass; user unknown,2005-07-02 04:15:43,BRUTE_FORCE,1,
1278,Jul,13,17:22:29,combo,sshd(pam_unix),8117,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),2005-07-13 17:22:29,NORMAL,0,
